doc_id,sid,tid,token,token_with_ws,lemma,upos,xpos,tid_source,relation,token_clean,expected_prediction
4536,4,20,to,to,to,PART,TO,21,aux,to,2.44E-09
4536,4,21,carry,carry,carry,VERB,VB,18,ccomp,carry,3.88E-06
4536,4,22,it,it,-PRON-,PRON,PRP,21,dobj,it,2.28E-09
4536,4,23,in,in,in,ADP,IN,21,prep,in,3.26E-09
4536,4,24,checked,checked,check,VERB,VBN,25,amod,checked,3.69E-05
4536,4,25,luggage,luggage,luggage,NOUN,NN,23,pobj,luggage,6.53E-04
4536,4,26,for,for,for,ADP,IN,25,prep,for,3.38E-10
4536,4,27,safety,safety,safety,NOUN,NN,28,compound,safety,2.29E-05
4536,4,28,reasons,reasons,reason,NOUN,NNS,26,pobj,reasons,3.14E-07
4536,4,30,the,the,the,DET,DT,31,det,the,4.98E-08
4536,4,31,airport,airport,airport,NOUN,NN,32,nsubj,airport,0.095753103
4536,4,32,has,has,have,VERB,VBZ,7,ccomp,has,7.53E-09
4536,4,33,a,a,a,DET,DT,36,det,a,2.39E-10
4536,4,34,maximum,maximum,maximum,ADJ,JJ,36,amod,maximum,1.52E-06
4536,4,35,ABV,ABV,ABV,PROPN,NNP,36,compound,abv,0.004523108
4536,4,36,level,level,level,NOUN,NN,32,dobj,level,2.43E-07
4536,4,37,of,of,of,ADP,IN,36,prep,of,1.18E-09
4536,4,38,60%).Dismiss,60%).Dismiss,60%).dismiss,NUM,CD,37,punct,60dismiss,0.110941447
4536,5,1,it,it,-PRON-,PRON,PRP,0,root,it,2.24E-09
4536,5,2,as,as,as,ADP,IN,1,prep,as,8.25E-10
4536,5,3,the,the,the,DET,DT,6,det,the,7.01E-08
4536,5,4,ultimate,ultimate,ultimate,ADJ,JJ,6,amod,ultimate,5.05E-06
4536,5,5,peat,peat,peat,ADJ,JJ,6,compound,peat,0.999999881
4536,5,6,monster,monster,monster,NOUN,NN,2,pobj,monster,1.23E-04
4536,5,8,though,though,though,ADV,RB,1,advmod,though,5.24E-09
4536,5,10,and,and,and,CCONJ,CC,1,cc,and,1.95E-06
4536,6,1,you,you,-PRON-,PRON,PRP,4,nsubj,you,3.53E-08
4536,6,2,'d,'d,would,AUX,MD,4,aux,d,2.40E-06
4536,6,3,be,be,be,VERB,VB,4,aux,be,2.13E-08
4536,6,4,jumping,jumping,jump,VERB,VBG,0,root,jumping,6.49E-06
4536,6,5,to,to,to,ADP,IN,4,prep,to,2.32E-09
4536,6,6,a,a,a,DET,DT,7,det,a,7.12E-10
4536,6,7,conclusion,conclusion,conclusion,NOUN,NN,5,pobj,conclusion,1.76E-05
4536,7,1,The,The,the,DET,DT,2,det,the,1.13E-07
4536,7,2,nose,nose,nose,NOUN,NN,3,nsubj,nose,1.76E-06
4536,7,3,has,has,have,VERB,VBZ,0,root,has,2.36E-08
4536,7,4,floral,floral,floral,ADJ,JJ,5,amod,floral,0.999979973
4536,7,5,notes,notes,note,NOUN,NNS,3,dobj,notes,9.33E-07
4536,7,6,nestled,nestled,nestle,VERB,VBN,5,acl,nestled,3.28E-05
4536,7,7,within,within,within,ADP,IN,6,prep,within,1.85E-08
4536,7,8,the,the,the,DET,DT,12,det,the,9.74E-08
4536,7,9,hard,hard,hard,ADJ,JJ,12,amod,hard,4.33E-07
4536,7,11,pungent,pungent,pungent,ADJ,JJ,12,amod,pungent,0.99975723
4536,7,12,peatiness,peatiness,peatiness,NOUN,NN,7,pobj,peatiness,0.999239922
4536,7,13,tempered,tempered,temper,VERB,VBN,12,acl,tempered,2.00E-04
4536,7,14,by,by,by,ADP,IN,13,agent,by,1.58E-05
4536,7,15,heather,heather,heather,NOUN,NN,14,pobj,heather,0.999551237
4536,7,17,sea,sea,sea,NOUN,NN,18,compound,sea,0.999934793
4536,7,18,breeze,breeze,breeze,NOUN,NN,12,conj,breeze,7.53E-05
4536,7,20,coffee,coffee,coffee,NOUN,NN,21,compound,coffee,0.999995112
4536,7,21,beans,beans,bean,NOUN,NNS,18,conj,beans,0.999999762
4536,7,23,and,and,and,CCONJ,CC,21,cc,and,1.75E-06
4536,7,24,a,a,a,DET,DT,25,det,a,1.06E-09
4536,7,25,touch,touch,touch,NOUN,NN,21,conj,touch,4.75E-05
4536,7,26,of,of,of,ADP,IN,25,prep,of,1.81E-09
4536,7,27,ashiness,ashiness,ashiness,NOUN,NN,26,pobj,ashiness,0.970734179
4536,8,1,The,The,the,DET,DT,2,det,the,9.97E-08
4536,8,2,taste,taste,taste,NOUN,NN,3,nsubj,taste,4.99E-06
4536,8,3,is,is,be,VERB,VBZ,0,root,is,2.25E-10
4536,8,4,hot,hot,hot,ADJ,JJ,3,acomp,hot,0.99991703
4536,8,6,peaty,peaty,peaty,NOUN,NN,4,conj,peaty,0.999996543
4536,8,8,and,and,and,CCONJ,CC,6,cc,and,1.11E-06
4536,8,9,pungent,pungent,pungent,ADJ,JJ,6,conj,pungent,0.999244809
4536,8,10,with,with,with,ADP,IN,3,prep,with,7.08E-07
4536,8,11,black,black,black,ADJ,JJ,12,amod,black,1.01E-06
4536,8,12,pepper,pepper,pepper,NOUN,NN,10,pobj,pepper,0.999980927
4536,8,14,chili,chili,chili,ADJ,JJ,15,amod,chili,0.999988675
4536,8,15,powder,powder,powder,NOUN,NN,12,conj,powder,0.99939096
4536,8,17,ashy,ashy,ashy,ADJ,JJ,18,amod,ashy,0.999975324
4536,8,18,charcoal,charcoal,charcoal,NOUN,NN,15,conj,charcoal,0.999947906
4536,8,19,and,and,and,CCONJ,CC,18,cc,and,2.11E-06
4536,8,20,peat,peat,peat,ADJ,JJ,18,conj,peat,0.999999881
4536,8,22,along,along,along,ADP,IN,3,prep,along,2.41E-07
4536,8,23,with,with,with,ADP,IN,22,prep,with,7.93E-07
4536,8,24,a,a,a,DET,DT,25,det,a,1.02E-09
4536,8,25,touch,touch,touch,NOUN,NN,23,pobj,touch,4.62E-05
4536,8,26,of,of,of,ADP,IN,25,prep,of,1.65E-09
4536,8,27,iodine,iodine,iodine,NOUN,NN,26,pobj,iodine,0.99961853
4536,8,29,but,but,but,CCONJ,CC,3,cc,but,1.31E-09
4536,8,30,as,as,as,ADP,IN,34,mark,as,7.17E-10
4536,8,31,the,the,the,DET,DT,33,det,the,6.58E-08
4536,8,32,pungent,pungent,pungent,ADJ,JJ,33,amod,pungent,0.999769032
4536,8,33,notes,notes,note,NOUN,NNS,34,nsubj,notes,2.59E-07
4536,8,34,start,start,start,VERB,VBP,50,advcl,start,1.22E-07
4536,8,35,to,to,to,ADP,IN,36,aux,to,2.80E-09
4536,8,36,mellow,mellow,mellow,ADJ,JJ,34,xcomp,mellow,4.78E-04
4536,8,38,dark,dark,dark,ADJ,JJ,39,amod,dark,0.999987125
4536,8,39,chocolate,chocolate,chocolate,NOUN,NN,50,nsubj,chocolate,0.999999642
4536,8,41,honey,honey,honey,NOUN,NN,39,conj,honey,1
4536,8,43,plums,plums,plum,NOUN,NNS,41,conj,plums,1
4536,8,45,and,and,and,CCONJ,CC,43,cc,and,1.78E-06
4536,8,46,a,a,a,DET,DT,47,det,a,9.02E-10
4536,8,47,touch,touch,touch,NOUN,NN,43,conj,touch,5.31E-05
4536,8,48,of,of,of,ADP,IN,47,prep,of,1.71E-09
4536,8,49,oak,oak,oak,NOUN,NN,48,pobj,oak,0.999999404
4536,8,50,come,come,come,VERB,VB,3,conj,come,3.38E-07
4536,8,51,out,out,out,PART,RP,50,prt,out,5.66E-07
4536,9,1,The,The,the,DET,DT,2,det,the,1.11E-07
4536,9,2,finish,finish,finish,NOUN,NN,3,nsubj,finish,1.14E-05
4536,9,3,is,is,be,VERB,VBZ,0,root,is,4.27E-10
4536,9,4,mouth,mouth,mouth,NOUN,NN,6,npadvmod,mouth,1.20E-06
4536,9,6,watering,watering,water,VERB,VBG,3,acomp,watering,9.07E-05
4536,9,7,and,and,and,CCONJ,CC,3,cc,and,1.94E-06
4536,9,8,still,still,still,ADV,RB,9,advmod,still,4.46E-10
4536,9,9,warming,warming,warm,VERB,VBG,3,conj,warming,0.999945402
4536,9,10,with,with,with,ADP,IN,9,prep,with,7.63E-07
4536,9,11,a,a,a,DET,DT,13,det,a,9.31E-10
4536,9,12,lingering,lingering,linger,VERB,VBG,13,amod,lingering,1.52E-05
4536,9,13,smokiness,smokiness,smokiness,NOUN,NN,10,pobj,smokiness,0.999992847
4536,9,15,dark,dark,dark,ADJ,JJ,16,amod,dark,0.999993682
4536,9,16,chocolate,chocolate,chocolate,NOUN,NN,13,conj,chocolate,0.999999762
4536,9,18,touches,touches,touch,NOUN,NNS,13,appos,touches,6.28E-05
4536,9,19,of,of,of,ADP,IN,18,prep,of,1.77E-09
4536,9,20,grilled,grilled,grill,VERB,VBN,21,amod,grilled,0.999450386
4536,9,21,peaches,peaches,peach,NOUN,NNS,19,pobj,peaches,0.999999762
4536,9,22,and,and,and,CCONJ,CC,21,cc,and,1.85E-06
4536,9,23,pears,pears,pear,NOUN,NNS,21,conj,pears,0.999999285
4536,9,25,vanilla,vanilla,vanilla,NOUN,NN,23,conj,vanilla,0.999999762
4536,9,27,and,and,and,CCONJ,CC,25,cc,and,1.60E-06
4536,9,28,oak,oak,oak,VERB,VB,25,conj,oak,0.999998093
4536,10,1,This,This,this,DET,DT,2,det,this,8.93E-09
4536,10,2,whisky,whisky,whisky,NOUN,NN,3,nsubj,whisky,2.40E-06
4536,10,3,is,is,be,VERB,VBZ,0,root,is,1.80E-10
4536,10,4,a,a,a,DET,DT,5,det,a,3.17E-10
4536,10,5,classic,classic,classic,NOUN,NN,3,attr,classic,2.78E-07
4536,11,2,March,March,March,PROPN,NNP,0,root,march,5.84E-06
4536,11,4,2015,2015,2015,NUM,CD,2,npadvmod,2015,3.21E-04
3975,1,1,The,The,the,DET,DT,4,det,the,1.01E-07
3975,1,2,Braunstein,Braunstein,Braunstein,PROPN,NNP,4,compound,braunstein,0.013698829
3975,1,3,craft,craft,craft,NOUN,NN,4,compound,craft,2.37E-06
3975,1,4,distillery,distillery,distillery,NOUN,NN,7,nsubj,distillery,4.86E-09
3975,1,5,and,and,and,CCONJ,CC,4,cc,and,8.85E-07
3975,1,6,brewery,brewery,brewery,NOUN,NN,4,conj,brewery,4.08E-05
3975,1,7,lies,lies,lie,VERB,VBZ,0,root,lies,2.40E-04
3975,1,8,southwest,southwest,southwest,NOUN,NN,7,advmod,southwest,0.00126159
3975,1,9,of,of,of,ADP,IN,8,prep,of,1.54E-09
3975,1,10,Copenhagen,Copenhagen,Copenhagen,PROPN,NNP,9,pobj,copenhagen,0.098060802
3975,1,11,at,at,at,ADP,IN,7,prep,at,1.14E-07
3975,1,12,Køge,Køge,Køge,PROPN,NNP,13,compound,køge,0.162170932
3975,1,13,Harbor,Harbor,Harbor,PROPN,NNP,11,pobj,harbor,2.16E-04
3975,2,1,This,This,this,DET,DT,2,det,this,1.34E-08
3975,2,2,one,one,one,NOUN,NN,3,nsubj,one,3.54E-10
3975,2,3,uses,uses,use,VERB,VBZ,18,ccomp,uses,1.05E-06
3975,2,4,barley,barley,barley,NOUN,NN,3,dobj,barley,0.999999881
3975,2,5,peated,peated,peate,VERB,VBD,4,acl,peated,0.99966073
3975,2,6,to,to,to,ADP,IN,5,prep,to,2.21E-09
3975,2,7,a,a,a,DET,DT,9,det,a,6.27E-10
3975,2,8,phenolic,phenolic,phenolic,ADJ,JJ,9,amod,phenolic,0.999779403
3975,2,9,content,content,content,NOUN,NN,6,pobj,content,5.68E-06
3975,2,10,of,of,of,ADP,IN,9,prep,of,1.31E-09
3975,2,11,60,60,60,NUM,CD,12,nummod,60,1.21E-06
3975,2,12,ppm,ppm,ppm,NOUN,NNS,10,pobj,ppm,9.87E-05
3975,2,13,and,and,and,CCONJ,CC,12,cc,and,8.34E-07
3975,2,14,boy,boy,boy,NOUN,NN,12,conj,boy,3.97E-09
3975,2,16,do,do,do,VERB,VBP,18,aux,do,5.22E-09
3975,2,17,you,you,-PRON-,PRON,PRP,18,nsubj,you,2.14E-08
3975,2,18,know,know,know,VERB,VB,0,root,know,2.96E-07
3975,2,19,it,it,-PRON-,PRON,PRP,18,dobj,it,2.24E-09
3975,3,1,Any,Any,any,DET,DT,2,det,any,2.75E-06
3975,3,2,balance,balance,balance,NOUN,NN,7,nsubjpass,balance,1.31E-05
3975,3,3,of,of,of,ADP,IN,2,prep,of,1.83E-09
3975,3,4,character,character,character,NOUN,NN,3,pobj,character,3.67E-05
3975,3,5,is,is,be,VERB,VBZ,7,auxpass,is,3.73E-10
3975,3,6,resoundingly,resoundingly,resoundingly,ADV,RB,7,advmod,resoundingly,6.32E-04
3975,3,7,bested,bested,best,VERB,VBN,0,root,bested,0.021966554
3975,3,8,by,by,by,ADP,IN,7,agent,by,1.96E-05
3975,3,9,acrid,acrid,acrid,ADJ,JJ,10,amod,acrid,0.999838591
3975,3,10,aromas,aromas,aroma,NOUN,NNS,8,pobj,aromas,2.15E-06
3975,3,11,of,of,of,ADP,IN,10,prep,of,1.97E-09
3975,3,12,charcoal,charcoal,charcoal,NOUN,NN,13,compound,charcoal,0.999971509
3975,3,13,sticks,sticks,stick,NOUN,NNS,11,pobj,sticks,0.001826611
3975,3,15,sooty,sooty,sooty,NOUN,NN,16,compound,sooty,0.994445026
3975,3,16,fireplaces,fireplaces,fireplace,NOUN,NNS,13,conj,fireplaces,0.361265868
3975,3,18,and,and,and,CCONJ,CC,16,cc,and,1.88E-06
3975,3,19,blackened,blackened,blacken,VERB,VBN,20,amod,blackened,0.167055219
3975,3,20,toast,toast,toast,NOUN,NN,16,conj,toast,0.999977708
3975,4,1,The,The,the,DET,DT,3,det,the,6.37E-08
3975,4,2,oily,oily,oily,ADJ,JJ,3,amod,oily,0.99991703
3975,4,3,mouthfeel,mouthfeel,mouthfeel,NOUN,NN,4,nsubj,mouthfeel,7.59E-06
3975,4,4,oozes,oozes,ooze,VERB,VBZ,0,root,oozes,9.65E-04
3975,4,5,cherry,cherry,cherry,NOUN,NN,6,compound,cherry,0.999999881
3975,4,6,soda,soda,soda,NOUN,NN,4,dobj,soda,1.66E-05
3975,4,8,bubblegum,bubblegum,bubblegum,NOUN,NN,6,conj,bubblegum,0.999963284
3975,4,10,maraschino,maraschino,maraschino,NOUN,NN,8,conj,maraschino,0.986919224
3975,4,12,Ama'r,Ama'r,Ama'r,PROPN,NNP,13,compound,amar,0.0015894
3975,4,13,Stang,Stang,Stang,PROPN,NNP,10,conj,stang,0.977175295
3975,4,15,and,and,and,CCONJ,CC,13,cc,and,1.35E-06
3975,4,16,Band,Band,Band,PROPN,NNP,18,compound,band,1.18E-06
3975,4,18,Aids,Aids,Aids,PROPN,NNP,13,conj,aids,0.555405915
3975,4,20,with,with,with,ADP,IN,4,prep,with,6.32E-07
3975,4,21,chicory,chicory,chicory,NOUN,NN,20,pobj,chicory,0.999993324
3975,4,22,on,on,on,ADP,IN,21,prep,on,1.43E-08
3975,4,23,the,the,the,DET,DT,24,det,the,7.19E-08
3975,4,24,finish,finish,finish,NOUN,NN,22,pobj,finish,8.88E-06
3975,5,1,This,This,this,DET,DT,2,nsubj,this,2.10E-08
3975,5,2,needs,needs,need,VERB,VBZ,10,ccomp,needs,3.92E-07
3975,5,3,better,better,well,ADJ,JJR,4,amod,better,1.62E-06
3975,5,4,balance,balance,balance,NOUN,NN,2,dobj,balance,8.43E-06
3975,5,6,at,at,at,ADP,IN,10,prep,at,5.19E-08
3975,5,7,present,present,present,NOUN,NN,6,pobj,present,6.38E-07
3975,5,9,it,it,-PRON-,PRON,PRP,10,nsubj,it,1.68E-09
3975,5,10,'s,'s,be,VERB,VBZ,0,root,s,1.23E-07
3975,5,11,like,like,like,ADP,IN,10,prep,like,1.32E-08
3975,5,12,a,a,a,DET,DT,14,det,a,9.68E-10
3975,5,13,pyroclastic,pyroclastic,pyroclastic,ADJ,JJ,14,amod,pyroclastic,0.974347174
3975,5,14,cloud,cloud,cloud,NOUN,NN,15,nsubj,cloud,0.00105936
3975,5,15,erupting,erupting,erupt,VERB,VBG,10,ccomp,erupting,0.003087278
3975,5,16,from,from,from,ADP,IN,15,prep,from,2.99E-07
3975,5,17,the,the,the,DET,DT,18,det,the,9.70E-08
3975,5,18,glass,glass,glass,NOUN,NN,16,pobj,glass,6.08E-05
3975,6,1,795kr,795kr,795kr,NOUN,NN,0,root,795kr,0.147314087
932,1,1,Companta,Companta,Companta,PROPN,NNP,3,compound,companta,0.085103385
932,1,2,—,—,—,PROPN,NNP,3,compound,—,6.63E-06
932,1,3,Gaelic,Gaelic,Gaelic,PROPN,NNP,7,nsubj,gaelic,4.78E-05
932,1,4,for,for,for,ADP,IN,3,prep,for,2.63E-10
932,1,5,friendship,friendship,friendship,NOUN,NN,6,compound,friendship,4.76E-06
932,1,7,is,is,be,VERB,VBZ,0,root,is,1.87E-10
932,1,8,the,the,the,DET,DT,9,det,the,3.23E-08
932,1,9,fifth,fifth,fifth,ADJ,JJ,7,attr,fifth,1.99E-07
932,1,10,of,of,of,ADP,IN,9,prep,of,3.57E-10
932,1,11,Glenmorangie,Glenmorangie,Glenmorangie,PROPN,NNP,15,poss,glenmorangie,9.63E-05
932,1,12,'s,'s,'s,PART,POS,11,case,s,8.81E-08
932,1,13,Private,Private,Private,PROPN,NNP,14,compound,private,1.83E-08
932,1,14,Edition,Edition,Edition,PROPN,NNP,15,compound,edition,5.90E-06
932,1,15,releases,releases,release,VERB,VBZ,10,pobj,releases,3.16E-05
932,2,1,It,It,-PRON-,PRON,PRP,2,nsubj,it,3.53E-09
932,2,2,comprises,comprises,comprise,VERB,VBZ,0,root,comprises,1.99E-05
932,2,3,a,a,a,DET,DT,4,det,a,6.28E-10
932,2,4,blend,blend,blend,NOUN,NN,2,dobj,blend,4.72E-06
932,2,5,of,of,of,ADP,IN,4,prep,of,1.06E-09
932,2,6,whiskies,whiskies,whisky,NOUN,NNS,5,pobj,whiskies,1.07E-05
932,2,7,finished,finished,finish,VERB,VBN,6,acl,finished,2.00E-06
932,2,8,in,in,in,ADP,IN,7,prep,in,1.21E-09
932,2,9,Clos,Clos,Clos,PROPN,NNP,15,compound,clos,0.001121035
932,2,10,de,de,de,PROPN,NNP,11,nmod,de,0.005210797
932,2,11,Tart,Tart,Tart,PROPN,NNP,13,compound,tart,1
932,2,12,Grand,Grand,Grand,PROPN,NNP,13,compound,grand,4.91E-08
932,2,13,Cru,Cru,Cru,PROPN,NNP,15,compound,cru,0.001183043
932,2,14,wine,wine,wine,NOUN,NN,15,compound,wine,0.999913096
932,2,15,casks,casks,cask,NOUN,NNS,8,pobj,casks,2.28E-07
932,2,16,and,and,and,CCONJ,CC,2,cc,and,2.13E-07
932,2,17,in,in,in,ADP,IN,2,conj,in,2.70E-10
932,2,18,fortified,fortified,fortify,VERB,VBN,20,amod,fortified,0.001132794
932,2,19,wine,wine,wine,NOUN,NN,20,compound,wine,0.999902129
932,2,20,casks,casks,cask,NOUN,NNS,17,pobj,casks,2.59E-07
932,2,21,from,from,from,ADP,IN,20,prep,from,7.50E-08
932,2,22,Côtes,Côtes,Côtes,PROPN,NNP,24,compound,côtes,0.001533611
932,2,23,du,du,du,PROPN,NNP,24,compound,du,0.001054969
932,2,24,Rhône,Rhône,Rhône,PROPN,NNP,21,pobj,rhône,0.007951727
932,3,1,Big,Big,big,ADJ,JJ,2,amod,big,3.86E-10
932,3,2,fruity,fruity,fruity,NOUN,NN,0,root,fruity,0.999998212
932,3,4,leathery,leathery,leathery,NOUN,NN,5,compound,leathery,0.99957341
932,3,5,notes,notes,note,NOUN,NNS,2,conj,notes,4.56E-07
932,3,6,on,on,on,ADP,IN,5,prep,on,1.73E-08
932,3,7,the,the,the,DET,DT,8,det,the,1.07E-07
932,3,8,nose,nose,nose,NOUN,NN,6,pobj,nose,2.04E-06
932,4,1,Spicy,Spicy,Spicy,PROPN,NNP,0,root,spicy,0.999999404
932,4,3,with,with,with,ADP,IN,1,prep,with,8.61E-07
932,4,4,sultanas,sultanas,sultana,NOUN,NNS,3,pobj,sultanas,0.999960899
932,4,6,almonds,almonds,almond,NOUN,NNS,4,conj,almonds,0.999999642
932,4,8,and,and,and,CCONJ,CC,6,cc,and,1.94E-06
932,4,9,icing,icing,ice,VERB,VBG,6,conj,icing,7.65E-04
932,4,10,sugar,sugar,sugar,NOUN,NN,9,dobj,sugar,1
932,5,1,The,The,the,DET,DT,2,det,the,1.32E-07
932,5,2,palate,palate,palate,NOUN,NN,3,nsubj,palate,3.69E-08
932,5,3,is,is,be,VERB,VBZ,0,root,is,4.75E-10
932,5,4,rich,rich,rich,ADJ,JJ,3,acomp,rich,0.999984264
932,5,5,and,and,and,CCONJ,CC,4,cc,and,1.85E-06
932,5,6,complex,complex,complex,ADJ,JJ,4,conj,complex,0.999797761
932,5,8,with,with,with,ADP,IN,3,prep,with,1.13E-06
932,5,9,cocoa,cocoa,cocoa,NOUN,NN,10,compound,cocoa,1
932,5,10,powder,powder,powder,NOUN,NN,8,pobj,powder,0.999353826
932,5,12,nutmeg,nutmeg,nutmeg,ADJ,JJ,10,conj,nutmeg,0.999927282
932,5,14,more,more,more,ADJ,JJR,15,amod,more,1.01E-07
932,5,15,leather,leather,leather,NOUN,NN,12,conj,leather,0.99996078
932,5,17,and,and,and,CCONJ,CC,15,cc,and,2.48E-06
932,5,18,redcurrants,redcurrants,redcurrant,NOUN,NNS,15,conj,redcurrants,0.999126852
932,6,1,Long,Long,long,ADJ,JJ,0,root,long,1.16E-07
932,6,2,and,and,and,CCONJ,CC,1,cc,and,8.96E-07
932,6,3,fruity,fruity,fruity,NOUN,NN,1,conj,fruity,0.999998093
932,6,4,in,in,in,ADP,IN,1,prep,in,1.82E-09
932,6,5,the,the,the,DET,DT,6,det,the,4.61E-08
932,6,6,finish,finish,finish,NOUN,NN,4,pobj,finish,8.75E-06
932,6,8,with,with,with,ADP,IN,1,prep,with,8.30E-07
932,6,9,vibrant,vibrant,vibrant,ADJ,JJ,10,amod,vibrant,2.27E-06
932,6,10,spices,spices,spice,NOUN,NNS,8,pobj,spices,0.999994397
932,7,1,Red,Red,red,ADJ,JJ,2,amod,red,8.84E-06
932,7,2,berries,berries,berry,NOUN,NNS,3,nsubj,berries,0.999999762
932,7,3,predominate,predominate,predominate,VERB,VBP,0,root,predominate,6.46E-04
5459,1,1,This,This,this,DET,DT,2,det,this,1.08E-08
5459,1,2,whiskey,whiskey,whiskey,NOUN,NN,3,nsubj,whiskey,1.78E-07
5459,1,3,is,is,be,VERB,VBZ,0,root,is,2.26E-10
5459,1,4,a,a,a,DET,DT,6,det,a,3.93E-10
5459,1,5,special,special,special,ADJ,JJ,6,amod,special,2.22E-06
5459,1,6,batch,batch,batch,NOUN,NN,3,attr,batch,4.09E-07
5459,1,7,bottled,bottled,bottle,VERB,VBN,6,acl,bottled,3.84E-06
5459,1,8,to,to,to,PART,TO,9,aux,to,9.17E-10
5459,1,9,celebrate,celebrate,celebrate,VERB,VB,7,advcl,celebrate,4.99E-06
5459,1,10,the,the,the,DET,DT,13,det,the,2.99E-08
5459,1,11,total,total,total,ADJ,JJ,13,amod,total,3.66E-08
5459,1,12,solar,solar,solar,ADJ,JJ,13,amod,solar,0.001617658
5459,1,13,eclipse,eclipse,eclipse,NOUN,NN,9,dobj,eclipse,4.80E-06
5459,1,14,of,of,of,ADP,IN,13,prep,of,6.90E-10
5459,1,15,August,August,August,PROPN,NNP,14,pobj,august,1.87E-04
5459,1,16,21,21,21,NUM,CD,15,nummod,21,2.45E-06
5459,1,18,2017,2017,2017,NUM,CD,15,nummod,2017,0.302970827
5459,1,19,that,that,that,DET,WDT,21,nsubj,that,6.29E-11
5459,1,20,will,will,will,VERB,MD,21,aux,will,1.04E-08
5459,1,21,pass,pass,pass,VERB,VB,13,relcl,pass,1.22E-06
5459,1,22,over,over,over,ADP,IN,21,prt,over,1.28E-08
5459,1,23,North,North,North,PROPN,NNP,24,compound,north,1.88E-04
5459,1,24,America,America,America,PROPN,NNP,21,dobj,america,1.08E-06
5459,1,25,from,from,from,ADP,IN,21,prep,from,1.85E-07
5459,1,26,coast,coast,coast,NOUN,NN,25,pobj,coast,6.44E-04
5459,1,27,to,to,to,ADP,IN,21,prep,to,2.03E-09
5459,1,28,coast,coast,coast,NOUN,NN,27,pobj,coast,7.81E-04
5459,1,30,including,including,include,VERB,VBG,21,prep,including,2.35E-08
5459,1,31,the,the,the,DET,DT,33,det,the,6.21E-08
5459,1,32,entire,entire,entire,ADJ,JJ,33,amod,entire,2.38E-06
5459,1,33,state,state,state,NOUN,NN,30,pobj,state,3.32E-09
5459,1,34,of,of,of,ADP,IN,33,prep,of,1.38E-09
5459,1,35,Wyoming,Wyoming,Wyoming,PROPN,NNP,34,pobj,wyoming,5.85E-05
5459,2,1,Head,Head,Head,PROPN,NNP,2,compound,head,1.68E-07
5459,2,2,distiller,distiller,distiller,NOUN,NN,4,compound,distiller,2.17E-05
5459,2,3,Sam,Sam,Sam,PROPN,NNP,4,compound,sam,4.91E-06
5459,2,4,Mead,Mead,Mead,PROPN,NNP,5,nsubj,mead,0.649631262
5459,2,5,selected,selected,select,VERB,VBD,0,root,selected,1.30E-06
5459,2,6,the,the,the,DET,DT,7,det,the,2.34E-08
5459,2,7,barrels,barrels,barrel,NOUN,NNS,5,dobj,barrels,2.89E-05
5459,2,8,for,for,for,ADP,IN,7,prep,for,1.23E-10
5459,2,9,blending,blending,blend,VERB,VBG,8,pcomp,blending,4.78E-07
5459,2,10,in,in,in,ADP,IN,9,prep,in,1.49E-09
5459,2,11,this,this,this,DET,DT,12,det,this,5.56E-09
5459,2,12,batch,batch,batch,NOUN,NN,10,pobj,batch,3.70E-07
5459,2,14,which,which,which,DET,WDT,17,nsubjpass,which,2.08E-09
5459,2,15,can,can,can,VERB,MD,17,aux,can,6.72E-09
5459,2,16,be,be,be,VERB,VB,17,auxpass,be,1.48E-08
5459,2,17,distinguished,distinguished,distinguish,VERB,VBN,7,relcl,distinguished,2.32E-05
5459,2,18,from,from,from,ADP,IN,17,prep,from,9.08E-08
5459,2,19,standard,standard,standard,ADJ,JJ,20,amod,standard,2.11E-08
5459,2,20,bottlings,bottlings,bottling,NOUN,NNS,18,pobj,bottlings,2.71E-06
5459,2,21,only,only,only,ADV,RB,22,advmod,only,7.79E-11
5459,2,22,by,by,by,ADP,IN,17,agent,by,3.02E-06
5459,2,23,the,the,the,DET,DT,24,det,the,3.25E-08
5459,2,24,word,word,word,NOUN,NN,26,nmod,word,4.98E-08
5459,2,26,eclipse,eclipse,eclipse,NOUN,NN,22,pobj,eclipse,4.19E-06
5459,2,28,and,and,and,CCONJ,CC,26,cc,and,4.94E-07
5459,2,29,the,the,the,DET,DT,32,det,the,3.05E-08
5459,2,30,August,August,August,PROPN,NNP,32,nmod,august,1.19E-04
5459,2,31,21,21,21,NUM,CD,30,nummod,21,1.90E-06
5459,2,32,date,date,date,NOUN,NN,26,conj,date,0.999468267
5459,2,33,on,on,on,ADP,IN,32,prep,on,7.43E-09
5459,2,34,the,the,the,DET,DT,36,det,the,4.90E-08
5459,2,35,rear,rear,rear,ADJ,JJ,36,amod,rear,7.06E-05
5459,2,36,label,label,label,NOUN,NN,33,pobj,label,2.73E-08
5459,3,1,The,The,the,DET,DT,2,det,the,1.30E-07
5459,3,2,nose,nose,nose,NOUN,NN,3,nsubj,nose,2.33E-06
5459,3,3,is,is,be,VERB,VBZ,0,root,is,4.14E-10
5459,3,4,aromatic,aromatic,aromatic,ADJ,JJ,3,acomp,aromatic,1.64E-05
5459,3,5,with,with,with,ADP,IN,4,prep,with,7.89E-07
5459,3,6,notes,notes,note,NOUN,NNS,5,pobj,notes,8.73E-07
5459,3,7,of,of,of,ADP,IN,6,prep,of,1.59E-09
